date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts
2021-01-13,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.883597,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -1.3276396786180644}"
2021-01-13,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.883597,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 0.8216413080441853, ""min_rate"": 72.9272, ""days_since_min"": 16.0, ""window"": 60.0}"
2021-01-18,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.875334,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 1.43471845895633, ""min_rate"": 72.9272, ""days_since_min"": 19.0, ""window"": 60.0}"
2021-01-20,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=3,span=80,window=120)",BUY_NOW,down,0.33333333333333337,medium,0,0.864766,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.4296}","{""dev_pct"": -3.523945547746954, ""pct_rank"": 0.06666666666666667, ""window"": 120.0, ""span"": 80.0}"
2021-01-20,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.33333333333333326,medium,0,0.864766,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.1, ""window"": 60.0, ""days_since_min"": 21.0}"
2021-01-20,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.864766,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.8361102286629674}"
2021-02-05,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.885508,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -1.2741833935549618}"
2021-02-10,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,1.0,fast,0,0.871887,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 5.0, ""drop_pct"": -2.927835268355339}"
2021-02-15,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.4444444444444444,medium,0,0.867179,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.08333333333333333, ""window"": 60.0, ""days_since_min"": 39.0}"
2021-02-16,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.867415,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.8768180822258609}"
2021-02-25,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.868033,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.6874524385908742}"
2021-03-10,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.872825,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.5215814047227152}"
2021-03-15,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.5555555555555556,medium,0,0.863305,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.06666666666666667, ""window"": 60.0, ""days_since_min"": 57.0}"
2021-03-16,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.860124,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.7430473648482261}"
2021-03-18,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.868353,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 0.9543337001914677, ""min_rate"": 72.9619, ""days_since_min"": 2.0, ""window"": 60.0}"
2021-03-23,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.888377,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 3.284728056698083, ""min_rate"": 72.9619, ""days_since_min"": 5.0, ""window"": 60.0}"
2021-03-26,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.893081,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 3.831725873366776, ""min_rate"": 72.9619, ""days_since_min"": 8.0, ""window"": 60.0}"
2021-03-31,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.891882,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.25241102643194235}"
2021-03-31,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.891882,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 3.666845298710686, ""min_rate"": 72.9619, ""days_since_min"": 11.0, ""window"": 60.0}"
2021-04-05,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.903081,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 4.993428076845574, ""min_rate"": 72.9619, ""days_since_min"": 14.0, ""window"": 60.0}"
2021-04-08,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.90906,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 5.673097877111211, ""min_rate"": 72.9619, ""days_since_min"": 17.0, ""window"": 60.0}"
2021-04-13,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.910716,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 5.881974016575775, ""min_rate"": 72.9619, ""days_since_min"": 20.0, ""window"": 60.0}"
2021-04-14,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.892289,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -2.358135166377684}"
2021-04-23,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.885203,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -2.2526744407040944}"
2021-04-26,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.5,slow,0,0.881421,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1291}","{""k_years"": 3.0, ""n_years"": 6.0, ""target_month"": 5.0}"
2021-04-29,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.876869,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.7677653292919584}"
2021-05-06,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.879253,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.9031753983366198}"
2021-05-17,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.872475,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.6763353891920731}"
2021-05-18,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.0,medium,0,0.874009,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.15, ""window"": 60.0, ""days_since_min"": 43.0}"
2021-05-20,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,1.0,fast,0,0.876149,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 5.0, ""drop_pct"": -1.0165876331085566}"
2021-05-21,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.11111111111111105,medium,0,0.876036,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.13333333333333333, ""window"": 60.0, ""days_since_min"": 46.0}"
2021-05-25,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,1.0,fast,0,0.877379,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 8.0, ""drop_pct"": -1.2914791693003802}"
2021-05-26,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.4444444444444444,medium,0,0.882262,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.08333333333333333, ""window"": 60.0, ""days_since_min"": 49.0}"
2021-05-26,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.5,slow,0,0.882262,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1291}","{""k_years"": 3.0, ""n_years"": 6.0, ""target_month"": 6.0}"
2021-05-31,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.5555555555555556,medium,0,0.876199,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.06666666666666667, ""window"": 60.0, ""days_since_min"": 52.0}"
2021-06-01,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.875633,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.47005585225651236}"
2021-06-03,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.4444444444444444,medium,0,0.866955,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.08333333333333333, ""window"": 60.0, ""days_since_min"": 55.0}"
2021-06-08,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.8888888888888888,medium,0,0.860236,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.016666666666666666, ""window"": 60.0, ""days_since_min"": 0.0}"
2021-06-08,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.860236,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.6093724623697172}"
2021-06-11,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=3,span=80,window=120)",BUY_NOW,down,0.6666666666666667,medium,0,0.84828,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.4296}","{""dev_pct"": -3.823169139801119, ""pct_rank"": 0.03333333333333333, ""window"": 120.0, ""span"": 80.0}"
2021-06-11,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.8888888888888888,medium,0,0.84828,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.016666666666666666, ""window"": 60.0, ""days_since_min"": 0.0}"
2021-06-15,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,0.5304849211143492,slow,0,0.847735,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 0.21219396844573968, ""min_rate"": 71.6797, ""days_since_min"": 1.0, ""window"": 60.0}"
2021-06-17,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.33333333333333326,medium,0,0.857008,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.1, ""window"": 60.0, ""days_since_min"": 3.0}"
2021-06-18,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.853006,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 0.7560020479996377, ""min_rate"": 71.6797, ""days_since_min"": 4.0, ""window"": 60.0}"
2021-06-23,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.11111111111111105,medium,0,0.859034,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.13333333333333333, ""window"": 60.0, ""days_since_min"": 7.0}"
2021-06-23,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,0,0.859034,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9885}","{""streak"": 2.0, ""drop_pct"": -0.7262424059443662}"
2021-06-23,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.859034,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 1.3775169259916173, ""min_rate"": 71.6797, ""days_since_min"": 7.0, ""window"": 60.0}"
2021-06-24,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.6666666666666666,slow,0,0.854157,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1291}","{""k_years"": 4.0, ""n_years"": 6.0, ""target_month"": 7.0}"
2021-06-28,KGS,level,"level(pct=0.15,rearm=3,stall_days=0,window=60)",BUY_NOW,down,0.33333333333333326,medium,0,0.852281,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4296}","{""pct_rank"": 0.1, ""window"": 60.0, ""days_since_min"": 10.0}"
2021-06-28,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,0,0.852281,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4195}","{""rise_pct"": 0.6947573720314182, ""min_rate"": 71.6797, ""days_since_min"": 10.0, ""window"": 60.0}"
2021-07-01,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,1,0.860501,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2512}","{""rise_pct"": 1.714432398573118, ""min_rate"": 71.6797, ""days_since_min"": 13.0, ""window"": 60.0}"
2021-07-06,KGS,level,"level(pct=0.2,rearm=3,stall_days=3,window=120)",BUY_NOW,down,0.0,medium,1,0.863908,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4878}","{""pct_rank"": 0.2, ""window"": 120.0, ""days_since_min"": 16.0}"
2021-07-06,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,1,0.863908,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 2.0, ""drop_pct"": -0.47746799334397183}"
2021-07-06,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,1,0.863908,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2512}","{""rise_pct"": 2.213039396091232, ""min_rate"": 71.6797, ""days_since_min"": 16.0, ""window"": 60.0}"
2021-07-09,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,1,0.877907,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2512}","{""rise_pct"": 3.88924618825135, ""min_rate"": 71.6797, ""days_since_min"": 19.0, ""window"": 60.0}"
2021-07-26,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.8333333333333334,slow,1,0.879092,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1291}","{""k_years"": 5.0, ""n_years"": 6.0, ""target_month"": 8.0}"
2021-07-28,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,1,0.870251,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 2.0, ""drop_pct"": -0.6602067532187061}"
2021-07-29,KGS,level,"level(pct=0.2,rearm=3,stall_days=3,window=120)",BUY_NOW,down,0.16666666666666674,medium,1,0.864188,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4878}","{""pct_rank"": 0.16666666666666666, ""window"": 120.0, ""days_since_min"": 33.0}"
2021-07-29,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.06775236815730643,medium,1,0.864188,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0011, ""_fitted"": true, ""_pos_rate_val"": 1.0}","{""proba"": 0.06775236815730643, ""pct_rank"": 0.16666666666666666, ""window"": 120.0}"
2021-08-02,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,1.0,fast,1,0.861178,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 5.0, ""drop_pct"": -1.4607681718804777}"
2021-08-03,KGS,level,"level(pct=0.2,rearm=3,stall_days=3,window=120)",BUY_NOW,down,0.375,medium,1,0.859825,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4878}","{""pct_rank"": 0.125, ""window"": 120.0, ""days_since_min"": 36.0}"
2021-08-05,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.006414188194196351,medium,1,0.863468,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0011, ""_fitted"": true, ""_pos_rate_val"": 1.0}","{""proba"": 0.006414188194196351, ""pct_rank"": 0.2, ""window"": 120.0}"
2021-08-06,KGS,level,"level(pct=0.2,rearm=3,stall_days=3,window=120)",BUY_NOW,down,0.08333333333333348,medium,1,0.863015,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4878}","{""pct_rank"": 0.18333333333333332, ""window"": 120.0, ""days_since_min"": 39.0}"
2021-08-13,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,1,0.864886,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 2.0, ""drop_pct"": -0.6724393162046538}"
2021-08-24,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,1,0.873955,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 2.0, ""drop_pct"": -0.56142757248131}"
2021-08-24,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.5,slow,1,0.873955,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1291}","{""k_years"": 3.0, ""n_years"": 6.0, ""target_month"": 9.0}"
2021-08-30,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,0.5,fast,1,0.868368,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 2.0, ""drop_pct"": -0.562772669034528}"
2021-09-02,KGS,level,"level(pct=0.2,rearm=3,stall_days=3,window=120)",BUY_NOW,down,0.33333333333333337,medium,1,0.859757,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4878}","{""pct_rank"": 0.13333333333333333, ""window"": 120.0, ""days_since_min"": 58.0}"
2021-09-02,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.004729702160359725,medium,1,0.859757,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0011, ""_fitted"": true, ""_pos_rate_val"": 1.0}","{""proba"": 0.004729702160359725, ""pct_rank"": 0.13333333333333333, ""window"": 120.0}"
2021-09-02,KGS,momentum,"momentum(n=2,rearm=3)",BUY_NOW,down,1.0,fast,1,0.859757,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0053}","{""streak"": 5.0, ""drop_pct"": -1.5430296739594507}"
2021-09-09,KGS,level,"level(pct=0.2,rearm=3,stall_days=3,window=120)",BUY_NOW,down,0.04166666666666663,medium,1,0.862094,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4878}","{""pct_rank"": 0.19166666666666668, ""window"": 120.0, ""days_since_min"": 63.0}"
2021-09-09,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.0043854121171983985,medium,1,0.862094,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0011, ""_fitted"": true, ""_pos_rate_val"": 1.0}","{""proba"": 0.0043854121171983985, ""pct_rank"": 0.19166666666666668, ""window"": 120.0}"
