indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
dip_vs_trend,AMD,11,2,87,0.980243161094225,1.0481522956326987,0.2222222222222222,0.4444444444444444,0.5402298850574713,0.5208429546742339,20.63534532597893,27.47293418683988,81.590889557705,0.2282608695652174,0.6515151515151515,1.0372222187307172
dip_vs_trend,KGS,11,2,86,1.2717391304347827,1.0985915492957747,0.4444444444444444,0.3333333333333333,0.46511627906976744,0.5004857421709527,46.03749505272683,51.65215435589806,169.68010330735146,0.1141304347826087,0.6363636363636364,0.9293297288594807
dip_vs_trend,KZT,11,2,132,0.9249011857707511,0.9923076923076923,0.0,0.6666666666666666,0.49242424242424243,0.506293876883953,5.32280871624268,-7.611263057004669,27.87071386678263,0.4230769230769231,0.5303030303030303,0.9726055654769659
dip_vs_trend,TJS,11,2,104,1.026315789473684,1.065126050420168,0.3333333333333333,0.4444444444444444,0.46153846153846156,0.5414725365898126,12.730364424421433,25.605401351276647,42.51327844198608,0.2692307692307692,0.6060606060606061,0.8523764925276268
dip_vs_trend,UZS,11,2,87,0.975,1.0441767068273093,0.3333333333333333,0.2222222222222222,0.5172413793103449,0.4857055598692482,30.65579123591339,31.19483168348051,66.7728095183352,0.15469613259668508,0.6515151515151515,1.064927853511881
level,AMD,11,2,138,0.8045454545454546,0.9390681003584229,0.0,0.5555555555555556,0.5434782608695652,0.5458637577376294,10.141240500056131,12.758324278013744,41.667221030031115,0.42541436464088395,0.5303030303030303,0.9956298676469179
level,KGS,11,2,115,1.0,1.1555555555555557,0.2222222222222222,0.2222222222222222,0.5652173913043478,0.5433988745719767,11.62320149963639,16.948432701154996,20.32270491558598,0.3423913043478261,0.4696969696969697,1.0401519358124491
level,KZT,11,1,157,1.114641542304911,1.077685950413223,0.2,0.3,0.5796178343949044,0.5268765132797506,7.800250294263291,11.324444224403031,32.25236939342788,0.41847826086956524,0.4848484848484848,1.1001018640721802
level,TJS,11,4,92,0.9545454545454546,0.9953703703703703,0.0,0.5714285714285714,0.5543478260869565,0.5644457468042587,13.7695445824133,21.03704954580232,30.976599410748396,0.23076923076923078,0.6212121212121212,0.982110024259242
level,UZS,11,1,121,0.9841936774709883,1.1487254901960786,0.2,0.4,0.5785123966942148,0.5302473953890039,12.94355814417468,10.648159922246258,42.2954049128418,0.4230769230769231,0.5,1.0910235518833664
ml_localmin,AMD,11,3,48,0.8914285714285715,0.9805491990846682,0.125,0.5,0.5,0.5036021577163065,6.079777190996433,-13.764321291431465,56.9556784410788,0.1141304347826087,0.712121212121212,0.9928472154832672
ml_localmin,KGS,11,1,58,1.1059178743961353,1.228513071895425,0.5,0.4,0.6206896551724138,0.5256468703005367,40.48026953424409,26.90458949050838,83.5267916085015,0.19230769230769232,0.5454545454545454,1.1808110924688597
ml_localmin,KZT,11,3,48,1.1009963768115942,1.0206248169124108,0.25,0.5,0.5208333333333334,0.5066200751270874,26.647382614150153,-7.089263276868157,90.09996085632989,0.15217391304347827,0.6818181818181818,1.0280550631608518
